"","frci","Band_7","Band_6","Band_5","Band_4","Band_3","Band_2","cluster"
"6263",0.618,0.1,0.197,0.42,0.042,0.07,0.049,1
"6264",0.62,0.085,0.165,0.358,0.043,0.061,0.055,1
"6265",0.633,0.121,0.235,0.42,0.048,0.07,0.054,1
"6266",0.602,0.112,0.232,0.408,0.036,0.062,0.033,1
"6267",0.66,0.1,0.199,0.392,0.043,0.068,0.05,1
"6268",0.663,0.132,0.232,0.423,0.074,0.101,0.085,1
"6269",0.677,0.092,0.186,0.363,0.04,0.058,0.049,1
"6270",0.685,0.12,0.242,0.456,0.047,0.071,0.055,1
"6271",0.645,0.147,0.263,0.455,0.079,0.107,0.088,1
"6272",0.666,0.082,0.143,0.268,0.043,0.056,0.05,1
"6273",0.647,0.155,0.263,0.397,0.072,0.084,0.063,1
"6274",0.624,0.107,0.186,0.374,0.073,0.097,0.081,1
"6275",0.611,0.057,0.093,0.185,0.062,0.069,0.074,1
"6276",0.66,0.121,0.225,0.433,0.069,0.091,0.08,1
"6277",0.62,0.119,0.23,0.407,0.057,0.076,0.064,1
"6278",0.655,0.183,0.291,0.396,0.099,0.113,0.101,1
"6279",0.613,0.161,0.293,0.535,0.071,0.109,0.085,1
"6280",0.665,0.111,0.219,0.386,0.052,0.072,0.064,1
"6281",0.658,0.097,0.206,0.408,0.028,0.049,0.03,1
"6282",0.602,0.102,0.204,0.402,0.043,0.062,0.05,1
"6283",0.65,0.088,0.169,0.354,0.051,0.068,0.064,1
"6284",0.689,0.047,0.101,0.257,0.036,0.054,0.049,1
"6285",0.637,0.122,0.227,0.413,0.058,0.089,0.064,1
"6286",0.618,0.169,0.195,0.286,0.126,0.134,0.138,1
"6287",0.697,0.163,0.278,0.435,0.086,0.122,0.084,1
"6288",0.654,0.124,0.24,0.402,0.046,0.068,0.053,1
"6289",0.646,0.133,0.259,0.467,0.051,0.08,0.061,1
"6290",0.665,0.106,0.206,0.425,0.053,0.081,0.06,1
"6291",0.636,0.102,0.21,0.43,0.048,0.078,0.057,1
"6292",0.67,0.105,0.186,0.365,0.066,0.087,0.08,1
"6293",0.662,0.111,0.225,0.444,0.045,0.073,0.052,1
"6294",0.667,0.098,0.199,0.423,0.044,0.068,0.051,1
"6295",0.622,0.129,0.267,0.511,0.038,0.077,0.036,1
"6296",0.675,0.097,0.172,0.344,0.069,0.086,0.084,1
"6297",0.623,0.141,0.278,0.519,0.054,0.085,0.064,1
"6298",0.66,0.098,0.198,0.446,0.049,0.076,0.061,1
"6299",0.629,0.051,0.102,0.195,0.038,0.044,0.044,1
"6300",0.63,0.117,0.211,0.375,0.053,0.073,0.056,1
"6301",0.66,0.121,0.21,0.347,0.068,0.085,0.071,1
"6302",0.661,0.104,0.199,0.372,0.051,0.073,0.061,1
"6303",0.692,0.057,0.123,0.282,0.028,0.043,0.04,1
"6304",0.653,0.103,0.156,0.251,0.069,0.079,0.072,1
"6305",0.654,0.113,0.215,0.414,0.05,0.081,0.053,1
"6306",0.62,0.084,0.135,0.303,0.096,0.109,0.087,1
"6307",0.644,0.117,0.207,0.388,0.065,0.086,0.078,1
"6308",0.681,0.111,0.217,0.402,0.051,0.076,0.053,1
"6309",0.649,0.131,0.248,0.429,0.052,0.073,0.059,1
"6310",0.605,0.13,0.236,0.415,0.061,0.084,0.056,1
"6311",0.679,0.079,0.154,0.356,0.041,0.057,0.054,1
"6312",0.659,0.114,0.221,0.42,0.045,0.067,0.052,1
"6313",0.624,0.093,0.203,0.439,0.027,0.048,0.031,1
"6314",0.671,0.118,0.213,0.423,0.07,0.092,0.085,1
"6315",0.672,0.105,0.179,0.369,0.079,0.102,0.081,1
"6316",0.611,0.123,0.252,0.521,0.043,0.076,0.051,1
"6317",0.68,0.136,0.234,0.423,0.078,0.104,0.088,1
"6318",0.65,0.125,0.242,0.422,0.049,0.069,0.044,1
"6319",0.677,0.088,0.183,0.368,0.035,0.053,0.044,1
"6320",0.696,0.137,0.266,0.486,0.055,0.086,0.064,1
"6321",0.613,0.109,0.233,0.438,0.033,0.059,0.03,1
"6322",0.681,0.127,0.235,0.398,0.052,0.075,0.061,1
"6323",0.669,0.107,0.215,0.426,0.041,0.063,0.047,1
"6324",0.649,0.103,0.211,0.412,0.035,0.058,0.038,1
"6325",0.64,0.051,0.115,0.23,0.012,0.021,0.011,1
"6326",0.668,0.066,0.11,0.226,0.055,0.065,0.068,1
"6327",0.673,0.076,0.171,0.322,0.026,0.05,0.025,1
"6328",0.696,0.248,0.321,0.304,0.107,0.098,0.085,1
"6329",0.681,0.113,0.229,0.433,0.052,0.079,0.056,1
"6330",0.683,0.14,0.248,0.389,0.057,0.074,0.056,1
"6331",0.694,0.065,0.139,0.336,0.04,0.056,0.051,1
"6332",0.62,0.332,0.411,0.466,0.271,0.283,0.279,1
"6333",0.68,0.09,0.182,0.428,0.045,0.065,0.055,1
"6334",0.673,0.135,0.228,0.386,0.085,0.103,0.088,1
"6335",0.641,0.11,0.203,0.379,0.048,0.067,0.062,1
"6336",0.622,0.138,0.264,0.439,0.056,0.088,0.057,1
"6337",0.603,0.125,0.244,0.396,0.045,0.068,0.049,1
"6338",0.623,0.121,0.216,0.406,0.071,0.093,0.08,1
"6339",0.673,0.021,0.031,0.101,0.027,0.034,0.044,1
"6340",0.665,0.103,0.176,0.316,0.078,0.095,0.088,1
"6341",0.616,0.085,0.145,0.276,0.067,0.085,0.075,1
"6342",0.606,0.141,0.246,0.44,0.076,0.105,0.086,1
"6343",0.623,0.117,0.17,0.238,0.073,0.079,0.074,1
"6344",0.61,0.121,0.23,0.386,0.045,0.065,0.05,1
"6345",0.636,0.119,0.232,0.414,0.049,0.073,0.06,1
"6346",0.658,0.107,0.216,0.429,0.046,0.072,0.05,1
"6347",0.64,0.516,0.478,0.513,0.411,0.421,0.436,1
"6348",0.627,0.062,0.124,0.264,0.018,0.024,0.016,1
"6349",0.685,0.109,0.196,0.336,0.05,0.066,0.055,1
"6350",0.68,0.118,0.235,0.433,0.047,0.074,0.052,1
"6351",0.673,0.151,0.242,0.399,0.076,0.094,0.076,1
"6352",0.664,0.176,0.314,0.564,0.08,0.116,0.09,1
"6353",0.655,0.094,0.183,0.409,0.041,0.062,0.047,1
"6354",0.608,0.023,0.033,0.1,0.024,0.033,0.041,1
"6355",0.674,0.355,0.438,0.569,0.299,0.318,0.3,1
"6356",0.664,0.124,0.235,0.409,0.056,0.084,0.064,1
"6357",0.693,0.095,0.188,0.347,0.035,0.056,0.047,1
"6358",0.661,0.11,0.203,0.376,0.052,0.075,0.063,1
"6359",0.636,0.104,0.197,0.329,0.042,0.061,0.049,1
"6360",0.618,0.137,0.266,0.48,0.054,0.084,0.064,1
"6361",0.605,0.129,0.23,0.418,0.072,0.101,0.082,1
"6362",0.683,0.105,0.219,0.446,0.045,0.071,0.053,1
