"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"1480",0.305,0.585,0.621,0.581,0.354,0.18,0.099,1
"1481",0.347,0.251,0.288,0.219,0.478,0.501,0.367,1
"1482",0.339,0.21,0.285,0.183,0.595,0.439,0.281,1
"1483",0.3,0.493,0.521,0.455,0.41,0.283,0.163,1
"1484",0.4,0.143,0.213,0.127,0.632,0.399,0.223,1
"1485",0.387,0.124,0.208,0.126,0.633,0.402,0.237,1
"1486",0.359,0.487,0.466,0.536,0.195,0.099,0.062,1
"1487",0.318,0.213,0.328,0.164,0.782,0.514,0.314,1
"1488",0.358,0.319,0.355,0.296,0.583,0.573,0.427,1
"1489",0.334,0.485,0.599,0.462,0.621,0.596,0.459,1
"1490",0.392,0.206,0.251,0.242,0.524,0.325,0.207,1
"1491",0.367,0.275,0.353,0.207,0.616,0.419,0.259,1
"1492",0.312,0.241,0.278,0.221,0.544,0.503,0.354,1
"1493",0.366,0.239,0.282,0.221,0.615,0.498,0.33,1
"1494",0.361,0.241,0.352,0.196,0.751,0.523,0.342,1
"1495",0.368,0.239,0.349,0.205,0.739,0.492,0.298,1
"1496",0.34,0.231,0.329,0.197,0.738,0.522,0.337,1
"1497",0.365,0.202,0.287,0.167,0.63,0.424,0.268,1
"1498",0.371,0.292,0.301,0.241,0.598,0.51,0.343,1
"1499",0.37,0.246,0.32,0.206,0.645,0.533,0.359,1
"1500",0.301,0.194,0.289,0.162,0.674,0.436,0.253,1
"1501",0.349,0.145,0.218,0.137,0.626,0.306,0.149,1
"1502",0.333,0.206,0.24,0.132,0.695,0.367,0.191,1
"1503",0.32,0.3,0.316,0.286,0.533,0.519,0.383,1
"1504",0.31,0.345,0.381,0.413,0.169,0.094,0.061,1
"1505",0.349,0.219,0.37,0.166,0.782,0.455,0.257,1
"1506",0.324,0.256,0.355,0.207,0.713,0.503,0.318,1
"1507",0.339,0.215,0.268,0.199,0.587,0.418,0.263,1
"1508",0.328,0.188,0.28,0.167,0.657,0.427,0.255,1
"1509",0.366,0.19,0.18,0.127,0.603,0.287,0.15,1
"1510",0.376,0.366,0.415,0.39,0.31,0.194,0.116,1
"1511",0.399,0.309,0.315,0.287,0.535,0.542,0.414,1
"1512",0.393,0.368,0.344,0.382,0.519,0.655,0.518,1
"1513",0.328,0.203,0.241,0.14,0.629,0.338,0.181,1
"1514",0.313,0.468,0.505,0.444,0.528,0.565,0.479,1
"1515",0.329,0.344,0.323,0.326,0.527,0.592,0.457,1
