"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"1604",0.158,0.099,0.088,0.064,0.349,0.159,0.069,1
"1605",0.137,0.107,0.093,0.078,0.227,0.147,0.083,1
"1606",0.128,0.101,0.078,0.059,0.189,0.115,0.061,1
"1607",0.174,0.108,0.092,0.074,0.175,0.089,0.036,1
"1608",0.118,0.095,0.082,0.055,0.348,0.139,0.053,1
"1609",0.198,0.092,0.079,0.048,0.376,0.119,0.04,1
"1610",0.142,0.096,0.076,0.051,0.295,0.102,0.036,1
"1611",0.169,0.091,0.077,0.047,0.359,0.131,0.048,1
"1612",0.163,0.104,0.086,0.072,0.209,0.157,0.082,1
"1613",0.181,0.091,0.078,0.046,0.364,0.134,0.048,1
"1614",0.107,0.108,0.103,0.094,0.09,0.02,0.008,1
"1615",0.132,0.097,0.092,0.065,0.381,0.19,0.081,1
"1616",0.137,0.098,0.084,0.064,0.318,0.174,0.077,1
"1617",0.14,0.092,0.08,0.051,0.369,0.134,0.05,1
"1618",0.103,0.103,0.084,0.073,0.19,0.182,0.102,1
"1619",0.188,0.094,0.084,0.051,0.388,0.137,0.05,1
"1620",0.138,0.105,0.085,0.068,0.189,0.143,0.076,1
"1621",0.108,0.094,0.084,0.049,0.415,0.139,0.048,1
"1622",0.178,0.095,0.088,0.052,0.434,0.15,0.054,1
"1623",0.18,0.097,0.083,0.064,0.285,0.163,0.073,1
"1624",0.103,0.095,0.081,0.056,0.353,0.139,0.053,1
"1625",0.161,0.095,0.082,0.056,0.328,0.146,0.06,1
"1626",0.11,0.109,0.101,0.085,0.089,0.02,0.009,1
"1627",0.188,0.094,0.085,0.058,0.354,0.163,0.065,1
"1628",0.156,0.1,0.078,0.056,0.248,0.105,0.043,1
"1629",0.128,0.105,0.085,0.081,0.175,0.197,0.113,1
"1630",0.198,0.1,0.084,0.065,0.288,0.17,0.079,1
"1631",0.161,0.1,0.087,0.065,0.306,0.169,0.078,1
"1632",0.128,0.108,0.099,0.081,0.197,0.098,0.038,1
"1633",0.178,0.095,0.09,0.052,0.432,0.147,0.053,1
"1634",0.149,0.102,0.097,0.069,0.377,0.177,0.078,1
