"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"481",0.868,0.091,0.07,0.044,0.338,0.131,0.05,1
"482",0.877,0.091,0.073,0.045,0.339,0.133,0.05,1
"483",0.823,0.091,0.071,0.045,0.343,0.131,0.049,1
"484",0.861,0.091,0.07,0.043,0.32,0.125,0.049,1
"485",0.862,0.093,0.074,0.047,0.34,0.148,0.057,1
"486",0.835,0.082,0.065,0.039,0.248,0.102,0.04,1
"487",0.824,0.09,0.071,0.044,0.346,0.153,0.06,1
"488",0.83,0.091,0.07,0.045,0.319,0.114,0.042,1
"489",0.81,0.085,0.069,0.04,0.305,0.125,0.049,1
"490",0.877,0.088,0.072,0.043,0.335,0.142,0.055,1
"491",0.897,0.091,0.074,0.046,0.343,0.159,0.065,1
"492",0.883,0.089,0.07,0.043,0.332,0.152,0.058,1
"493",0.827,0.085,0.068,0.044,0.288,0.115,0.046,1
"494",0.818,0.091,0.07,0.043,0.328,0.137,0.053,1
"495",0.896,0.085,0.067,0.04,0.281,0.118,0.046,1
"496",0.844,0.084,0.066,0.041,0.294,0.107,0.041,1
"497",0.861,0.09,0.071,0.044,0.351,0.155,0.062,1
"498",0.821,0.088,0.073,0.043,0.325,0.146,0.058,1
"499",0.86,0.082,0.063,0.038,0.292,0.107,0.04,1
"500",0.89,0.088,0.069,0.043,0.34,0.135,0.052,1
"501",0.858,0.087,0.068,0.041,0.312,0.128,0.049,1
"502",0.815,0.084,0.065,0.039,0.253,0.111,0.044,1
"503",0.863,0.088,0.069,0.042,0.319,0.133,0.051,1
"504",0.809,0.091,0.075,0.046,0.37,0.154,0.061,1
"505",0.841,0.092,0.079,0.055,0.332,0.169,0.083,1
"506",0.897,0.09,0.075,0.045,0.364,0.167,0.066,1
"507",0.864,0.092,0.074,0.045,0.362,0.169,0.067,1
"508",0.855,0.083,0.064,0.04,0.289,0.114,0.044,1
"509",0.832,0.091,0.076,0.047,0.37,0.178,0.074,1
"510",0.859,0.092,0.08,0.049,0.396,0.156,0.062,1
"511",0.865,0.091,0.073,0.047,0.332,0.131,0.051,1
"512",0.813,0.082,0.065,0.039,0.289,0.114,0.043,1
"513",0.812,0.084,0.066,0.043,0.27,0.11,0.047,1
"514",0.879,0.091,0.071,0.044,0.332,0.127,0.048,1
"515",0.85,0.083,0.064,0.04,0.266,0.089,0.032,1
"516",0.84,0.087,0.071,0.042,0.332,0.135,0.051,1
"517",0.836,0.087,0.069,0.041,0.32,0.144,0.058,1
"518",0.863,0.089,0.07,0.045,0.301,0.13,0.052,1
"519",0.874,0.09,0.071,0.044,0.356,0.136,0.052,1
"520",0.878,0.092,0.076,0.049,0.372,0.168,0.067,1
"521",0.881,0.09,0.075,0.05,0.379,0.173,0.077,1
"522",0.894,0.088,0.068,0.042,0.311,0.127,0.049,1
"523",0.907,0.093,0.079,0.05,0.398,0.165,0.064,1
"524",0.979,0.091,0.072,0.046,0.338,0.133,0.052,1
"525",0.975,0.09,0.071,0.044,0.357,0.144,0.055,1
"526",0.913,0.091,0.074,0.047,0.362,0.161,0.065,1
"527",0.926,0.086,0.067,0.04,0.315,0.125,0.047,1
"528",0.953,0.089,0.069,0.042,0.337,0.147,0.057,1
"529",1,0.088,0.075,0.044,0.384,0.184,0.073,1
"530",0.926,0.087,0.07,0.043,0.345,0.155,0.061,1
"531",0.92,0.09,0.071,0.045,0.337,0.133,0.05,1
"532",0.998,0.092,0.077,0.048,0.385,0.183,0.072,1
"533",0.954,0.09,0.07,0.044,0.325,0.136,0.053,1
"534",0.965,0.092,0.072,0.045,0.346,0.147,0.057,1
"535",0.909,0.092,0.072,0.046,0.303,0.133,0.052,1
"536",0.965,0.089,0.072,0.043,0.329,0.137,0.054,1
"537",0.965,0.091,0.074,0.046,0.369,0.153,0.06,1
"538",0.968,0.09,0.072,0.044,0.324,0.141,0.056,1
"539",0.917,0.085,0.065,0.039,0.292,0.122,0.046,1
"540",0.911,0.093,0.072,0.047,0.332,0.149,0.062,1
"541",0.907,0.09,0.071,0.044,0.336,0.131,0.049,1
"542",0.959,0.091,0.075,0.048,0.364,0.147,0.059,1
"543",0.946,0.086,0.068,0.041,0.307,0.135,0.053,1
"544",0.935,0.093,0.076,0.048,0.36,0.177,0.072,1
"545",0.918,0.09,0.068,0.042,0.31,0.122,0.046,1
"546",0.957,0.09,0.073,0.046,0.355,0.137,0.053,1
"547",0.943,0.094,0.076,0.054,0.301,0.145,0.069,1
"548",0.996,0.088,0.072,0.045,0.359,0.171,0.07,1
"549",0.987,0.091,0.074,0.047,0.358,0.146,0.057,1
"550",0.972,0.091,0.076,0.047,0.394,0.17,0.068,1
"551",0.962,0.09,0.07,0.043,0.335,0.131,0.05,1
"552",0.934,0.091,0.072,0.043,0.39,0.17,0.068,1
"553",0.906,0.092,0.077,0.05,0.388,0.169,0.068,1
"554",0.902,0.088,0.071,0.043,0.371,0.161,0.064,1
"555",0.933,0.091,0.071,0.045,0.33,0.13,0.049,1
"556",0.921,0.088,0.07,0.042,0.313,0.128,0.049,1
"557",0.992,0.087,0.073,0.041,0.366,0.17,0.067,1
"558",0.975,0.086,0.071,0.043,0.344,0.163,0.066,1
"559",0.943,0.081,0.064,0.037,0.299,0.113,0.044,1
"560",0.909,0.093,0.073,0.054,0.232,0.141,0.09,1
"561",0.949,0.092,0.072,0.044,0.349,0.156,0.06,1
"562",0.939,0.091,0.075,0.048,0.317,0.136,0.057,1
"563",0.934,0.09,0.07,0.044,0.31,0.122,0.046,1
"564",0.918,0.088,0.071,0.043,0.331,0.127,0.048,1
"565",0.909,0.088,0.073,0.042,0.357,0.171,0.068,1
"566",0.949,0.091,0.072,0.046,0.339,0.119,0.043,1
"567",0.945,0.09,0.072,0.045,0.328,0.139,0.055,1
"568",0.98,0.092,0.078,0.048,0.387,0.161,0.064,1
"569",0.963,0.092,0.074,0.045,0.357,0.155,0.06,1
"570",0.978,0.093,0.078,0.049,0.399,0.185,0.074,1
"571",0.959,0.089,0.069,0.043,0.326,0.128,0.049,1
"572",0.958,0.09,0.072,0.046,0.332,0.114,0.042,1
"573",0.963,0.09,0.073,0.045,0.338,0.138,0.053,1
"574",0.957,0.085,0.067,0.041,0.306,0.143,0.057,1
"575",0.966,0.091,0.071,0.044,0.347,0.141,0.055,1
"576",0.944,0.092,0.072,0.044,0.351,0.151,0.058,1
"577",0.94,0.089,0.069,0.043,0.321,0.12,0.044,1
"578",0.957,0.092,0.076,0.048,0.367,0.155,0.063,1
"579",0.972,0.089,0.073,0.046,0.371,0.175,0.071,1
"580",0.946,0.09,0.072,0.046,0.305,0.146,0.062,1
